ID;TITULAR;RUC;TITULO_PROYECTO;UNIDAD_PROYECTO;TIPO;ACTIVIDAD;FECHA_INICIO;ESTADO;DESCRIPCION;LONGITUD;LATITUD;RESOLUCION;LABEL;
373;AEROPUERTOS DEL PERU S.A.;20514513172;TDR ESPECIFICOS Y PPC CORRESPONDIENTE AL PROYECTO: MEJORAMIENTO DEL SERVICIO AEROPORTUARIO EN LA REGION LAMBAYEQUE MEDIANTE LA MODERNIZACION DEL AEROPUERTO INTERNACIONAL CAPITAN FAP JOSE ABELARDO QUI*;MEJORAMIENTO DEL SERVICIO AEROPORTUARIO EN LA REGION LAMBAYEQUE MEDIANTE LA MODERNIZACION DEL AEROPUERTO INTERNACIONAL CAPITAN FAP JOSE ABELARDO QUI•ONES GONZALES DE CHICLAYO;Clasificaci¢n;Transportes;23/07/2018;Aprobado;SIN DESCRIPCION;-79.83084656;-6.7919397;RD N¯ 0098-2019-SENACE-PE/DEIN;null;
374;CONCESIONARIA INTEROCEANICA SUR TRAMO 2 S.A.;20511125040;INFORME TêCNICO SUSTENTATORIO PARA EL DEP‡SITO DE MATERIAL EXCEDENTE KM 62+000 LD DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 2 URCOS - PUENTE INAMBARI;PROYECTO %u201CCORREDOR VIAL INTEROCEµNICO SUR, PERÈ %u2013 BRASIL TRAMO N¯2: URCOS %u2013 INAMBARI%u201D;ITS;Transportes;23/02/2022;Aprobado;SIN DESCRIPCION;-71.35280766;-13.66243838;RD N¯ 00072 -2022-SENACE-PE/DEIN;null;
375;LUZ DEL SUR S.A.A.;20331898008;NUEVA L÷NEA DE TRANSMISI‡N SUBTERRµNEA 60 KV SAN JUAN - CHORRILLOS;L.T. SAN JUAN-CHORRILLOS;Clasificaci¢n;Electricidad;17/04/2017;Aprobado;SIN DESCRIPCION;-76.98367611;-12.1873575;RD N¯ 170-2017-SENACE/DCA;null;
377;PUERTO MALDONADO TRANSMISORA DE ENERG÷A S.A.C.;20608080598;L÷NEA DE TRANSMISI‡N 138 KV PUERTO MALDONADO - IBERIA;PMI;MPPC;Electricidad;28/10/2022;Aprobado;SIN DESCRIPCION;-69.22205762;-12.58884023;Resoluci¢n Directora N¯ 00009-2023-SENACE-PE/DEIN;null;
379;COMPA•÷A DE MINAS BUENAVENTURA S.A.A.;20100079501;INFORME TêCINOC SUSTENTATORIO DEL DEP‡SITO DE RELAVES N¯ 9 Y MODIFICACI‡N DE COMPONENTES AUXILIARES DE LA U.E.A. JULCANI;U.E.A. JULCANI;ITS;Miner°a;1/12/2017;Aprobado;SIN DESCRIPCION;-74.8018;-12.9354;RD N¯ 014-2018-SENACE-JEF/DEAR;null;
380;CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.;20511129975;ITS PARA LA PLANTA DE SUELO Y ACOPIO KM 600+300 LD DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 3 PUENTE INAMBARI %u2013 I•APARI;PLANTA DE SUELO Y ACOPIO KM 600+300 LD DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ-BRASIL, TRAMO N¯ 3 PUENTE INAMBARI %u2013 I•APARI;ITS;Transportes;1/03/2019;Aprobado;SIN DESCRIPCION;-69.49128764;-11.38450293;RD N¯ 00104-2019-SENACE-PE/DEIN ;null;
395;MINERA YANACOCHA S.R.L.;20137291313;PRIMER INFORME TêCNICO SUSTENTATORIO DE LA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL YANACOCHA;U.M. YANACOCHA;ITS;Miner°a;19/08/2019;Aprobado;SIN DESCRIPCION;-78.51516538;-6.9805174;RD N¯ 176-2019-SENACE-PE/DEAR;null;
399;EMPRESA MUNICIPAL ADMINISTRADORA DE PEAJE DE LIMA (EMAPE S.A.);20100063337;"PROYECTO DE INVERSI‡N PÈBLICA MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL Y PEATONAL DEL EJE VIAL AV. DE LOS HêROES - AV. PACHACÈTEC Y CREACI‡N DE PASOS A DESNIVEL EN LAS INTERSECCIONES CON LA AV. SAN JUAN, AV. MIGUEL IGLESIAS Y AV. 26 DE NOVIEMBRE, DI""";SIN UNIDAD;Clasificaci¢n;Transportes;28/06/2017;Aprobado;SIN DESCRIPCION;-76.94530196;-12.17721301;RD N¯ 032-2017-SENACE- JEF/DEIN;null;
381;MINERA YANACOCHA S.R.L.;20137291313;SEGUNDO INFORME TECNICO SUSTENTATORIO DE LA QUINTA MODIFICACION DEL EIA DEL SYE;U.M. YANACOCHA;ITS;Miner°a;4/07/2017;Aprobado;SIN DESCRIPCION;-78.48586496;-6.97612352;RD N¯ 205-2017-SENACE/DCA;null;
383;BOW POWER PERÈ S.R.L.;20601235758;PLANTA FOTOVOLTAICA LAS DUNAS;FOTOVOLTAICA LAS DUNAS;Clasificaci¢n;Electricidad;4/06/2018;Aprobado;SIN DESCRIPCION;-75.47462657;-14.5045748;RD N¯ 120-2018-SENACE-JEF/DEAR;null;
387;SHOUGANG HIERRO PERU S.A.A.;20100142989;AMPLIACION DE OPERACIONES EN MINA Y PLANTA DE BENEFICIO;UM MARCONA;ITS;Miner°a;4/09/2016;Aprobado;SIN DESCRIPCION;-75.1593;-15.2315;RD N¯ 084-2016-SENACE/DCA;null;
389;PACIFIC OFF SHORE PERU S.R.L.;20546353118;MODIFICACI‡N Y OPTIMIZACI‡N DEL MONITOREO F÷SICO, QU÷MICO Y BIOL‡GICO PARA LAS ACTIVIDADES DE HIDROCARBUROS EN LA PLATAFORMA MARINA CX-15, CAMPO CORVINA %u2013 LOTE Z1%u201D;LOTE Z-1;ITS;Hidrocarburos;22/11/2018;Aprobado;SIN DESCRIPCION;-80.73765826;-3.60784355;RD N¯ 00021-2019-SENACE-PE/DEAR;null;
390;GENRENT DEL PERÈ S.A.C.;20567129331;PPC DE LA MODIFICACI‡N DEL EIA DEL PROYECTO CENTRAL TêRMICA DE IQUITOS NUEVA Y L÷NEA DE TRANSMISI‡N 60 KV;SIN UNIDAD;PPC;Electricidad;11/03/2016;Aprobado;SIN DESCRIPCION;-73.247226;-3.657501;RD N¯ 008-2016- SENACE/DCA;null;
391;ENEL GREEN POWER PERU S.A.;20543298574;EVALUACI‡N PRELIMINAR DEL PROYECTO CENTRAL SOLAR CLEMES÷;SOLAR CLEMS÷;Clasificaci¢n;Electricidad;17/06/2019;Aprobado;SIN DESCRIPCION;-71.1886461;-17.24363886;RD N¯ 139-2019-SENACE-PE/DEAR;null;
392;CENTRAL HIDROELêCTRICA HUALLAGA HYDRO S.A.;20545811490;L÷NEA DE TRANSMISI‡N 220 KV S.E. HUALLAGA I %u2013 S.E. NUEVA HUµNUCO;LT 220 KV S.E. HUALLAGA I-S.E. NUEVA HUµNUCO;EIA-d;Electricidad;16/09/2016;Aprobado;SIN DESCRIPCION;-76.0079;-9.8393;RD N¯ 065-2017-SENACE/DCA;null;
393;PROYECTO ESP. BINACIONAL PUYANGO TUMBES;20154446738;INSTALACI‡N DEL SERVICIO DE PROTECCI‡N CONTRA LAS INUNDACIONES EN LAS LOCALIDADES DE LA PALMA - CANARIO II, MARGEN IZQUIERDA DEL RIO ZARUMILLA (PROGRESIVA 0+120 - 11+550) EN LOS DISTRITOS DE PAPAYAL *;INSTALACI‡N DEL SERVICIO DE PROTECCI‡N CONTRA LAS INUNDACIONES EN LAS LOCALIDADES DE LA PALMA - CANARIO II, MARGEN IZQUIERDA DEL RIO ZARUMILLA (PROGRESIVA 0+120 - 11+550) EN LOS DISTRITOS DE PAPAYAL Y AGUAS VERDES, PROVINCIA DE ZARUMILLA, TUMBES;IGAPRO;Agricultura;20/05/2019;Aprobado;SIN DESCRIPCION;-80.23392449;-3.52686767;RD N¯ 00095-2019-SENACE-PE/DEIN;null;
357;NEXA RESOURCES PERU S.A.A.;20261677955;TERCER INFORME TêCNICO SUSTENTATORIO DE LA UNIDAD MINERA ATACOCHA;ATACOCHA;ITS;Miner°a;30/04/2021;Aprobado;SIN DESCRIPCION;-76.20899963;-10.58100033;RD N¯ 0092-2021-SENACE-PE/DEAR;null;
358;CONCESIONARIA INTEROCEµNICA SUR - TRAMO 2 S.A.;20511125040;ITS PARA LA INCORPORACI‡N DEL DEP‡SITO DE MATERIAL EXCEDENTE KM 077+900 LD DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR PERÈ - BRASIL, TRAMO N¯2 URCOS - INAMBARI;SIN UNIDAD;ITS;Transportes;2/02/2018;Aprobado;SIN DESCRIPCION;-71.23409815;-13.60696592;RD N¯ 035-2018-SENACE-JEF/DEIN;null;
359;FENER PERU S.A.;20606123249;"GENERACI‡N E‡LICA;L÷NEA DE TRANSMISI‡N;GENERACI‡N SOLAR (FOTOVOLTAICA)";PARQUE H÷BRIDO E‡LICO - SOLAR;Clasificaci¢n;Electricidad;19/07/2022;Aprobado;SIN DESCRIPCION;-75.55220889;-14.55713314;RD N¯ 00149-2022-SENACE-PE/DEAR;null;
363;PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL;20503503639;INFORME TêCNICO SUSTENTATORIO PARA INCORPORAR: 07 NUEVOS DEP‡SITOS DE MATERIAL EXCEDENTE, AMPLIACI‡N DE 01 DEP‡SITO DE MATERIAL EXCEDENTE, 02 NUEVAS CANTERAS DE R÷O, 02 CAMBIOS DE USO DE DME APROBADO A PLANTA DE CONCRETO CAMPESINA, 01 CAMBIO DE USO DE DME;MEJORAMIENTO DE LA CARRETERA HUµNUCO %u2013 CONOCOCHA, SECTOR: HUµNUCO %u2013 LA UNI‡N %u2013 HUALLANCA, RUTA PE-3N;ITS;Transportes;15/11/2021;Aprobado;SIN DESCRIPCION;-76.6754474;-9.70872981;RD N¯ 00078-2022-SENACE-PE/DEIN;null;
364;SHAHUINDO S.A.C.;20505792042;U.M. SHAHUINDO;U.M. SHAHUINDO;ITS;Miner°a;29/05/2018;Aprobado;SIN DESCRIPCION;-78.20174512;-7.61227452;RD N¯ 108-2018-SENACE-JEF/DEAR;null;
365;PETROLEOS DEL PERU PETROPERU S.A.;20100128218;NUEVO TERMINAL MULTIBOYAS Y L÷NEAS SUBMARINAS EN REFINER÷A TALARA;REFINERIA TALARA;ITS;Hidrocarburos;12/03/2020;Aprobado;SIN DESCRIPCION;-81.30185925;-4.57974246;RD N¯ 0123-2020-SENACE-PE/DEAR;null;
366;EMPRESA AGROINDUSTRIAL LA PUNTA S.A.C.;20501596397;EXTRACCI‡N DE AGUA PARA RIEGO DE 56.517 HAS DE CULTIVO DE PALTA;PROYECTO CENTINELA;Clasificaci¢n;Agricultura;17/07/2018;Aprobado;SIN DESCRIPCION;-77.47228628;-10.95418573;RD N¯ 00042-2018-SENACE-PE/DEAR;null;
402;MUNICIPALIDAD DISTRITAL DE LURIGANCHO (CHOSICA);20602114091;CREACION DEL SERVICIO DE PROTECCION CONTRA INUNDACIONES EN ZONAS CRITICAS DE AMBAS MµRGENES DEL RIO RIMAC LOCALIDAD CHOSICA DEL DISTRITO DE LURIGANCHO - PROVINCIA DE LIMA - DEPARTAMENTO DE LIMA;SIN UNIDAD;IGAPRO;Agricultura;31/07/2020;Aprobado;SIN DESCRIPCION;-76.673;-11.92349718;RD N¯ 00107-2020-SENACE-PE/DEIN;null;
403;INTERSUR CONCESIONES S.A.;20511130124;INFORME TêCNICO SUSTENTATORIO (ITS) PARA EL PROYECTO DE L÷NEA DE MEDIA TENSI‡N EN EL TRAMO 4: AZµNGARO -PUENTE INAMBARI DEL PROYECTO CORREDOR VIAL INTEROCEµNICO SUR, PERÈ - BRASIL;L÷NEA DE MEDIA TENSI‡N;ITS;Transportes;25/03/2022;Aprobado;SIN DESCRIPCION;-70.47052777;-13.79678864;RD N¯ 152-2022-SENACE-PE/DEIN;null;
404;EDC ENERG÷A VERDE PERÈ S.A.;20523998316;EVALUACI‡N PRELIMINAR DEL PROYECTO GEOTêRMICO ACHUMANI;ACHUMANI;Clasificaci¢n;Electricidad;14/07/2020;Aprobado;SIN DESCRIPCION;-71.84656284;-15.65185783;RD N¯ 00121-2020-SENACE-PE/DEAR;null;
405;SOCIEDAD MINERA EL BROCAL S.A.A.;20100017572;INFORME TêCNICO SUSTENTATORIO PARA LA AMPLIACION SUR DEL TAJO NORTE, AMPLIACION DEL DEP‡SITO DE DESMONTE CONDORCAYAN, MODIFICACI‡N DEL DEP‡SITO DESMONTE SUR, REAPROV.RELAVES HUARAUCACA Y ACT.PMA;U.M. COLQUIJIRCA;ITS;Miner°a;10/04/2017;Aprobado;SIN DESCRIPCION;-76.2856;-10.7663;RD N¯ 135-2017-SENACE/DCA;null;
420;MUNICIPALIDAD DISTRITAL DE CHETO;20190691251;CONSTRUCCI‡N DEL CAMINO VECINAL ENTRE GOLINAS %u2013 CHORRILLOS %u2013 BALC‡N PATA, CON ACCESO HACIA PUMARMANA, DISTRITO DE CHETO - CHACHAPOYAS %u2013 AMAZONAS;CONSTRUCCI‡N DEL CAMINO VECINAL ENTRE GOLINAS %u2013 CHORRILLOS %u2013 BALC‡N PATA, CON ACCESO HACIA PUMARMANA, DISTRITO DE CHETO - CHACHAPOYAS %u2013 AMAZONAS;Clasificaci¢n;Transportes;27/05/2019;Aprobado;SIN DESCRIPCION;-77.70731371;-6.29441556;RD N¯ 00172-2019-SENACE-PE/DEIN;null;
421;ANGLO AMERICAN QUELLAVECO S.A.;20137913250;QUINTO INFORME TêCNICO SUSTENTATORIO DE LA CUARTA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DEL PROYECTO QUELLAVECO;U.M. QUELLAVECO;ITS;Miner°a;12/04/2019;Aprobado;SIN DESCRIPCION;-70.6292903;-17.09908301;RD N¯ 097-2019-SENACE-PE/DEAR;null;
422;COMPA•IA MINERA PODEROSA S.A.;20137025354;TERCER INFORME TêCNICO SUSTENTATORIO;MARA•ON;ITS;Miner°a;14/10/2019;Aprobado;SIN DESCRIPCION;-77.66206078;-7.71877542;RD N¯ 0021-2020-SENACE-PE/DEAR;null;
424;COMPA•IA MINERA CARAVELI S.A.C.;20126702737;MODIFICACI‡N DE COMPONENTES EN LAS µREAS DE CHANCADO Y CIRCUITO DE REMOLIENDA PARA LA MEJORA TECNOL‡GICA EN LA PLANTA DE BENEFICIO DE ARACOTO;LA ESTRELLA;ITS;Miner°a;17/09/2020;Aprobado;SIN DESCRIPCION;-77.30370514;-8.17506846;RD N¯ 00135-2020-SENACE-PE/DEAR;null;
426;PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL;20503503639;INFORME TêCNICO SUSTENTATORIO PARA INCORPORAR 12 µREAS AUXILIARES;MEJORAMIENTO DE LA CARRETERA HUµNUCO %u2013 CONOCOCHA, SECTOR: HUµNUCO %u2013 LA UNI‡N %u2013 HUALLANCA, RUTA PE-3N;ITS;Transportes;19/04/2022;Aprobado;SIN DESCRIPCION;-76.93522093;-9.89574607;RD N¯ 00122-2022-SENACE-PE/DEIN;null;
427;PLUSPETROL PERU CORPORATION S.A.;20304177552;PROYECTOS DE REFINACI‡N, UNIDADES DE PROCESAMIENTO Y ALMACENAMIENTO;PLANTA DE FRACCIONAMIENTO DE LGN PISCO;ITS;Hidrocarburos;13/07/2022;Aprobado;SIN DESCRIPCION;-76.2656365;-13.76812845;RD N¯ 00160-2022-SENACE-PE/DEAR;null;
429;NEXA RESOURCES ATACOCHA S.A.A.;20100123500;SEGUNDO INFORME TêCNICO SUSTENTATORIO DE LA UNIDAD MINERA ATACOCHA;U.M. ATACOCHA;ITS;Miner°a;2/12/2019;Aprobado;SIN DESCRIPCION;-76.2155;-10.5793;RD N¯ 00028-2020-SENACE-PE/DEAR;null;
430;CONSORCIO TRANSMANTARO S.A.;20383316473;CAMBIO DE CONFIGURACI‡N DEL SISTEMA TIPO ANILLO CRUZADO A LA CONFIGURACI‡N TIPO INTERRUPTOR Y MEDIO DE LA SE COTARUSE;S.E. COTARUSE;ITS;Electricidad;21/03/2016;Aprobado;SIN DESCRIPCION;-73.3014;-14.5329;RD N¯ 013-2016-SENACE/DCA;null;
446;CONSORCIO TRANSMANTARO S.A.;20383316473;INFORME TêCNICO SUSTENTATORIO N¯ 2 PARA EL PROYECTO %u201CENLACE 500 KV MANTARO-NUEVA YANANGO-CARAPONGO Y SUBESTACIONES ASOCIADAS- ITS N¯ 2-COYA;ENLACE 500 KV MANTARO-NUEVA YANANGO-CARAPONGO Y SUBESTACIONES ASOCIADAS;ITS;Electricidad;28/06/2021;Aprobado;SIN DESCRIPCION;-74.79422282;-12.27862183;RD N¯ 00145-2021-SENACE-PE/DEIN;null;
447;EMPRESA MINERA LOS QUENUALES S.A.;20332907990;PRIMERA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DE LA UNIDAD MINERA CASAPALCA;U.M. CASAPALCA;MEIA-d;Miner°a;22/11/2018;Aprobado;SIN DESCRIPCION;-76.224;-11.653;RD N¯ 188 -2019-SENACE-PE/DEAR;null;
449;VOLCAN COMPA•÷A MINERA S.A.A.;20383045267;TERCER INFORME TêCNICO SUSTENTATORIO DE LA UNIDAD MINERA CARAHUACRA;U.M. CARAHUACRA;ITS;Miner°a;16/08/2019;Aprobado;SIN DESCRIPCION;-76.10891445;-11.69822993;RD N¯ 00186-2019-SENACE-PE/DEAR;null;
431;COMPA•÷A MINERA PODEROSA S.A.;20137025354;PRIMER INFORME TêCNICO SUSTENTATORIO DE LA UNIDAD MINERA SANTA MAR÷A;U.M. SANTA MARIA;ITS;Miner°a;28/03/2019;Aprobado;SIN DESCRIPCION;-77.58911291;-7.77450113;RD N¯ 00077-2019-SENACE-PE/DEAR;null;
432;SIERRA POLI S.A.C.;20603830416;INFORME TêCNICO SUSTENTATORIO DE LA UNIDAD MINERA SIERRA SUMAQ RUMI;SIERRA SUMAQ RUMI;ITS;Miner°a;29/03/2022;Aprobado;SIN DESCRIPCION;-75.66248549;-12.05271666;RD N¯ 00105-2022-SENACE-PE/DEAR;null;
433;EMPRESA ADMINISTRADORA CERRO S.A.C.;20538848060;CUARTO INFORME TêCNICO SUSTENTATORIO DE LA U.M. CERRO DE PASCO;CERRO DE PASCO;ITS;Miner°a;28/03/2022;Aprobado;SIN DESCRIPCION;-76.26992426;-10.6790186;RD N¯ 00082-2022-SENACE-PE/DEAR;null;
434;PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL;20503503639;SOLICITUD DE CLASIFICACION DE ESTUDIOS AMBIENTALES DEL PROYECTO REEMPLAZO DEL PUENTE PUNTA MORENO EN LOS CORREDORES VIALES NACIONALES CIUDAD DE DIOS - CAJAMARCA KM. 13+663 - KM. 91+230, CHICAMA - SAU*;PROYECTO REEMPLAZO DEL PUENTE PUNTA MORENO EN LOS CORREDORES VIALES NACIONALES CIUDAD DE DIOS - CAJAMARCA KM. 13+663 - KM. 91+230, CHICAMA - SAUSAL - CASCA KM. 46+869 - 58+054;Clasificaci¢n;Transportes;9/08/2018;Aprobado;SIN DESCRIPCION;-78.88960244;-7.59499228;RD N¯ 00020-2019-SENACE-PE/DEIN;null;
435;LIMA AIRPORT PARTNERS;20501577252;MODIFICACI‡N DEL EIA-D DEL AEROPUERTO INTERNACIONAL JORGE CHµVEZ;SIN UNIDAD;MEIA-d;Transportes;15/12/2017;Aprobado;SIN DESCRIPCION;-77.11818815;-12.02226007;RD N¯ 00036-2018-SENACE-PE/DEAR;null;
436;GOBIERNO REGIONAL DE HUANCAVELICA;20486020882;MEJORAMIENTO DE LA CARRETERA QAPAQ •AN EMP. PE-26 HUARACCOPATA (HUANCAVELICA) %u2013 TIPICOCHA (CASTROVIRREYNA) %u2013 EMP. PE-24 SAN JER‡NIMO (YAUYOS), DEPARTAMENTOS DE HUANCAVELICA Y LIMA;SIN UNIDAD;Clasificaci¢n;Transportes;21/03/2018;Aprobado;SIN DESCRIPCION;-75.73316001;-12.93631135;RD N¯ 064-2019-SENACE-PE/DEIN;null;
437;ACQUA ENERG÷A S.A.C.;20550343461;L÷NEA DE TRANSMISI‡N EN 60 KV DE SE MIRAFLORES-SE JAUJA;L.T. MIRAFLORES-JAUJA;Clasificaci¢n;Electricidad;6/05/2016;Aprobado;SIN DESCRIPCION;-75.4959;-11.8079;RD N¯ 052-2016-SENACE/DCA;null;
439;GOBIERNO REGIONAL DE AMAZONAS;20479569861;MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR, CARRETERA A KUELAP DESDE LA PROGRESIVA 0+000 HASTA LA ESTACI‡N DE EMBARQUE TELEFêRICO, DISTRITO DEL TINGO, PROVINCIA DE LUYA-REGI‡N AMAZONAS;SIN UNIDAD;Clasificaci¢n;Transportes;29/05/2017;Aprobado;SIN DESCRIPCION;-77.92376342;-6.38699428;RD N¯ 294-2017-SENACE/DCA;null;
440;AUTORIDAD PARA LA RECONSTRUCCION CON CAMBIOS;20602114091;CREACI‡N DE LOS SERVICIOS DE PROTECCI‡N CONTRA INUNDACIONES DE LAS AGUAS DE LAS AVENIDAS DE LA CUENCA DE LA QUEBRADA EL LE‡N EN LOS DISTRITOS DE LA ESPERANZA Y HUANCHACO DE LA PROVINCIA DE TRUJILLO, DEPARTAMENTO DE LA LIBERTAD;SIN UNIDAD;IGAPRO;Agricultura;5/08/2022;Aprobado;SIN DESCRIPCION;-79.03693255;-8.00645607;RD N¯ 00175-2022-SENACE-PE/DEIN;null;
441;GOBIERNO REGIONAL CUSCO;20527147612;CREACION DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR RUTA CU-104 TRAMO PUENTE TAHUIS Y SAN ANTONIO DEL DISTRITO DE YANATILE - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO;APERTURA DE TROCHA CARROZABLE;Clasificaci¢n;Transportes;14/09/2020;Aprobado;SIN DESCRIPCION;-70.39899865;-13.15209764;RD N¯ 00161-2020-SENACE-PE/DEIN;null;
406;CONCESIONARIA IIRSA NORTE S.A.;20511004251;ITS PARA LA CONSTRUCCI‡N DE DEP‡SITOS DE MATERIAL EXCEDENTE KM 419+770, 290+300, 256+630, DE LA CONSECI‡N VIAL AMAZONAS NORET (IIRSA NORTE) TRAMO 03: RIOJA - CORRAL QUEMADO;CONSTRUCCI‡N DE DEP‡SITOS DE MATERIAL EXCEDENTE KM 419+770, 290+300, 256+630, DE LA CONSECI‡N VIAL AMAZONAS NORET (IIRSA NORTE) TRAMO 03: RIOJA - CORRAL QUEMADO;ITS;Transportes;8/05/2020;Aprobado;SIN DESCRIPCION;-77.47876451;-5.74622971;RD N¯ 00108-2020-SENACE-PE/DEIN;null;
407;SAPET DEVELOPMENT PERÈ INC., SUCURSAL DEL PERÈ;20168702346;LOTE VI;LOTE VI;ITS;Hidrocarburos;27/10/2017;Aprobado;SIN DESCRIPCION;-81.18751796;-4.50692855;RD N¯ 024-2017-SENACE-JEF/DEAR;null;
408;EMPRESA MINERA LOS QUENUALES S.A.;20332907990;U.M. CASAPALCA;U.M. CASAPALCA;ITS;Miner°a;21/11/2017;Aprobado;SIN DESCRIPCION;-76.23282912;-11.62895294;RD N¯ 043-2017-SENACE-JEF/DEAR;null;
409;PROYECTO ESPECIAL ALTO MAYO;20172237127;SOLICITUD DE CLASIFICACI‡N AMBIENTAL DEL PROYECTO MEJORAMIENTO DEL SERVICIO VIAL TRAMO ‡VALO UCHUGLLA %u2013 BA•OS TERMALES, DISTRITO DE MOYOBAMBA, PROVINCIA DE MOYOBAMBA %u2013 SAN MART÷N;SIN UNIDAD;Clasificaci¢n;Transportes;26/02/2018;Aprobado;SIN DESCRIPCION;-77.06995554;-6.05633058;RD N¯ 00075-2018-SENACE-JEF/DEIN;null;
410;CONCESIONARIA IIRSA NORTE S.A.;20511004251;ITS PARA LA %u201COBRA ACCESORIA DE ESTABILIZACI‡N Y RECUPERACI‡N DEL SECTOR INESTABLE KM 14+250 %u2013 14+425 DEL PROYECTO CORREDOR VIAL AMAZONAS NORTE, TRAMO N¯ 1 TARAPOTO %u2013 YURIMAGUAS%u201D;SIN UNIDAD;ITS;Transportes;17/01/2018;Aprobado;SIN DESCRIPCION;-76.28813294;-6.45572915;RD N¯ 050-2018-SENACE-JEF/DEIN;null;
411;GASODUCTO SUR PERUANO S.A.;20563236354;MODIF. DEL EIA DEL PROYECTO MEJORAS A LA SEGURIDAD ENERGêTICA DEL PA÷S Y DESARROLLO DEL GASODUCTO SUR PERUANO-ESTACI‡N DE COMPRESI‡N ECHARATE,VARIANTE TRAZO DEL KP 0+000 AL KP 4+000 Y COMP. AUXILI;GASODUCTO SUR PERUANO;MEIA-d;Hidrocarburos;11/02/2016;Aprobado;SIN DESCRIPCION;-72.9422;-11.8773;RD N¯ 080-2016-SENACE/DCA;null;
413;GERENCIA TERRITORIAL DE PURUS;20351710617;RECUPERACI‡N DE ECOSISTEMAS DEGRADADOS EN COMUNIDADES NATIVAS DE LA ZONA DE AMORTIGUAMIENTO DE LA RESERVA COMUNAL PURÈS, PROVINCIA DE PURÈS, REGI‡N UCAYALI;GRUPO FUNCIONAL 0120;Clasificaci¢n;Agricultura;31/03/2022;Aprobado;SIN DESCRIPCION;-70.70656451;-9.77080955;RD N¯ 00154-2022-SENACE-PE/DEAR;null;
416;LA ARENA S.A.;20205467603;SEXTO INFORME TêCNICO SUSTENTATORIO DE LA UNIDAD MINERA LA ARENA;LA ARENA;ITS;Miner°a;22/06/2022;Aprobado;SIN DESCRIPCION;-78.13141285;-7.89425722;RD N¯ 0133-2022-SENACE-PE/DEAR;null;
417;PLUSPETROL LOTE 56 S.A.;20510888911;INFORME TêCINOC SUSTENTATORIO PARA LA REUBICACI‡N DE UNA LOCACI‡N DE PERFORACI‡N EXPLORATORIA EN EL LOTE 108;LOTE 108;ITS;Hidrocarburos;29/12/2017;Aprobado;SIN DESCRIPCION;-74.3612;-11.2267;RD N¯ 051-2018-SENACE-JEF/DEAR;null;
463;LIMA AIRPORT PARTNERS S.R.L.;20501577252;TERCER INFORME TêCNICO SUSTENTATORIO DE LA MODIFICACI‡N DEL ESTUDIO DE IMPACTO AMBIENTAL DEL PROYECTO DE AMPLIACI‡N DEL AEROPUERTO INTERNACIONAL JORGE CHµVEZ;INFRAESTRUCTURA AEROPORTUARIA;ITS;Transportes;31/08/2021;Aprobado;SIN DESCRIPCION;-77.11818435;-12.02225993;RD N¯ 00021-2022-SENACE-PE/DEIN;null;
464;PROYECTO ESPECIAL ALTO HUALLAGA;20202348654;CANAL DE IRRIGACION NUEVO BAMBAMARCA;DIRECCION DE ESTUDIOS;Clasificaci¢n;Agricultura;27/11/2019;Aprobado;SIN DESCRIPCION;-76.5453026;-8.15857077;RD N¯ 00077-2020-SENACE-PE/DEIN;null;
468;PERU LNG S.R.L.;20506342563;MODIFICACI‡N Y  OPTIMIZACI‡N DE LOS PUNTOS CONTROL DEL MONITOREO F÷SICO-QU÷MICO DEL PROYECTO DE EXPORTACI‡N DE GNL EN PAMPA MELCHORITA;MELCHORITA;ITS;Hidrocarburos;26/07/2018;Aprobado;SIN DESCRIPCION;-76.29679506;-13.24466607;RD N¯ 0022-2018-SENACE-PE/DEAR;null;
